i	j	x	r	mach	theta	press	temp
62	62	3.08987	0.813265	2.66582	6.01003	12.2591	2343.21
63	62	3.18805	0.78475	2.6994	5.3755	11.568	2314.48
64	62	3.29088	0.754188	2.73375	4.71742	10.9014	2285.45
65	62	3.39972	0.721031	2.76933	4.02257	10.2512	2255.77
66	62	3.51422	0.685227	2.80561	3.29919	9.62831	2225.91
67	62	3.63556	0.646224	2.84278	2.53747	9.02968	2195.74
68	62	3.76371	0.603806	2.88023	1.74331	8.46442	2165.77
69	62	3.89972	0.557365	2.91774	0.910526	7.93417	2136.18
70	62	4.04383	0.506515	2.95425	0.0465016	7.4503	2107.8
71	62	4.12219	0.478415	2.95938	0.0221553	7.38481	2103.84

0	63	1.14755	1.32176	1.97952	16.7619	39.3659	3002.8
1	63	1.15039	1.32107	1.98037	16.7528	39.3107	3001.9
2	63	1.16923	1.31653	1.98607	16.6907	38.9438	2995.92
3	63	1.18763	1.3121	1.99145	16.6362	38.6006	2990.29
4	63	1.20501	1.30793	1.99616	16.5962	38.3018	2985.35
5	63	1.2226	1.30372	2.00105	16.5519	37.9944	2980.24
6	63	1.23998	1.29958	2.00582	16.5099	37.6963	2975.26
7	63	1.25794	1.29531	2.01095	16.4601	37.3784	2969.9
8	63	1.27562	1.29112	2.01591	16.414	37.0735	2964.74
9	63	1.29408	1.28675	2.02133	16.3577	36.7425	2959.09
10	63	1.31202	1.28252	2.02642	16.3085	36.434	2953.79
11	63	1.3307	1.27812	2.03196	16.2497	36.1013	2948.04
12	63	1.34944	1.27372	2.03753	16.1901	35.7695	2942.25
13	63	1.36808	1.26935	2.04303	16.1318	35.4444	2936.55
14	63	1.38747	1.26481	2.04898	16.0639	35.0962	2930.39
15	63	1.40642	1.26039	2.05466	16.0015	34.7665	2924.52
16	63	1.42569	1.2559	2.06054	15.9346	34.4281	2918.44
17	63	1.44563	1.25127	2.06682	15.8592	34.0706	2911.97
18	63	1.46494	1.24679	2.07272	15.7912	33.7371	2905.89
19	63	1.48464	1.24222	2.07887	15.7178	33.3931	2899.57
20	63	1.50497	1.23752	2.0854	15.636	33.0315	2892.86
21	63	1.52489	1.23292	2.0917	15.5587	32.6861	2886.4
22	63	1.54475	1.22833	2.09798	15.4813	32.3447	2879.97
23	63	1.56531	1.2236	2.10469	15.3944	31.9839	2873.11
24	63	1.5861	1.21881	2.11155	15.3038	31.6188	2866.1
25	63	1.60584	1.21427	2.11783	15.225	31.2882	2859.71
26	63	1.62645	1.20953	2.12463	15.1344	30.9333	2852.78
27	63	1.64749	1.20469	2.13172	15.0373	30.5677	2845.58
28	63	1.66822	1.19993	2.13866	14.9426	30.2138	2838.54
29	63	1.68838	1.1953	2.14531	14.8532	29.878	2831.8
30	63	1.70926	1.19051	2.15242	14.7537	29.5234	2824.62
31	63	1.73044	1.18565	2.15973	14.6488	29.1621	2817.24
32	63	1.7513	1.18085	2.16692	14.5457	28.8113	2810
33	63	1.77008	1.17654	2.17331	14.4552	28.5029	2803.58
34	63	1.7752	1.17536	2.17557	14.4143	28.3944	2801.31
35	63	1.78312	1.17354	2.17879	14.3598	28.2409	2798.08
36	63	1.79359	1.17113	2.18281	14.2948	28.0501	2794.05
37	63	1.80551	1.16838	2.18697	14.2332	27.8536	2789.88
38	63	1.82039	1.16495	2.19216	14.1569	27.611	2784.69
39	63	1.83822	1.16084	2.19833	14.0663	27.3246	2778.53
40	63	1.85884	1.15608	2.20539	13.9636	27.0005	2771.49
41	63	1.88231	1.15066	2.21337	13.8479	26.6384	2763.54
42	63	1.90901	1.14449	2.22248	13.715	26.2309	2754.5
43	63	1.9396	1.1374	2.2331	13.5563	25.7632	2743.99
44	63	1.97504	1.12918	2.24589	13.3564	25.2105	2731.36
45	63	2.0207	1.11854	2.26352	13.0617	24.4668	2714.03
46	63	2.0811	1.10435	2.28781	12.6385	23.4764	2690.29
47	63	2.12866	1.09309	2.30518	12.3553	22.7919	2673.42
48	63	2.18714	1.07915	2.32787	11.9637	21.9265	2651.51
49	63	2.23941	1.06657	2.34697	11.6456	21.2225	2633.18
50	63	2.3002	1.05182	2.37013	11.2441	20.3982	2611.1
51	63	2.35797	1.03766	2.39126	10.8844	19.673	2591.08
52	63	2.42251	1.02167	2.41549	10.4604	18.8724	2568.29
53	63	2.48612	1.00572	2.4387	10.0574	18.1352	2546.63
54	63	2.55545	0.988119	2.46433	9.60345	17.3535	2522.88
55	63	2.62536	0.970127	2.48966	9.1552	16.6135	2499.62
56	63	2.70045	0.950518	2.51699	8.66401	15.8496	2474.73
57	63	2.7773	0.930129	2.54444	8.16921	15.117	2449.96
58	63	2.85914	0.908045	2.57364	7.63574	14.3745	2423.86
59	63	2.94375	0.884795	2.60329	7.09077	13.6575	2397.64
60	63	3.03347	0.859663	2.63449	6.50951	12.941	2370.33
61	63	3.12691	0.832947	2.66634	5.9104	12.2481	2342.76
62	63	3.22581	0.804043	2.6996	5.27562	11.5641	2314.31
63	63	3.32937	0.773065	2.73359	4.61757	10.9042	2285.58
64	63	3.43898	0.739459	2.76879	3.92319	10.2607	2256.22
65	63	3.55428	0.703175	2.80465	3.20084	9.64441	2226.7
66	63	3.67645	0.663654	2.84134	2.44098	9.05222	2196.9
67	63	3.80544	0.620685	2.87825	1.64983	8.49335	2167.34
68	63	3.94234	0.573655	2.91516	0.821791	7.9696	2138.21
69	63	4.0874	0.522218	2.95102	0	7.4919	2110.29
70	63	4.12219	0.509704	2.95253	0	7.47239	2109.12

0	64	1.20322	1.33845	1.99437	16.6141	38.4148	2987.22
1	64	1.21075	1.33664	1.99655	16.5915	38.2775	2984.95
2	64	1.22821	1.33246	2.00123	16.5505	37.9827	2980.05
3	64	1.2459	1.32825	2.00609	16.5052	37.6794	2974.97
4	64	1.26336	1.32409	2.01084	16.4622	37.3854	2970.02
5	64	1.28142	1.31981	2.01593	16.4113	37.0717	2964.71
6	64	1.2992	1.31561	2.02086	16.3642	36.7709	2959.58
7	64	1.31776	1.31122	2.02625	16.3069	36.4442	2953.97
8	64	1.33579	1.30698	2.03132	16.2567	36.1399	2948.7
9	64	1.35458	1.30256	2.03682	16.1969	35.8116	2942.99
10	64	1.37343	1.29814	2.04236	16.1363	35.4842	2937.25
11	64	1.39218	1.29376	2.04783	16.077	35.1634	2931.58
12	64	1.41168	1.28921	2.05374	16.0081	34.8197	2925.47
13	64	1.43074	1.28477	2.05939	15.9447	34.4944	2919.64
14	64	1.45013	1.28025	2.06523	15.8768	34.1605	2913.6
15	64	1.47019	1.2756	2.07147	15.8004	33.8076	2907.18
16	64	1.48961	1.27109	2.07734	15.7315	33.4784	2901.14
17	64	1.50943	1.2665	2.08345	15.6571	33.139	2894.86
18	64	1.52989	1.26177	2.08994	15.5744	32.782	2888.2
19	64	1.54993	1.25715	2.0962	15.4961	32.4411	2881.79
20	64	1.56992	1.25253	2.10245	15.4178	32.1041	2875.4
21	64	1.59061	1.24777	2.10912	15.33	31.748	2868.59
22	64	1.61154	1.24295	2.11594	15.2384	31.3875	2861.63
23	64	1.6314	1.23838	2.12217	15.1587	31.0612	2855.28
24	64	1.65214	1.23361	2.12894	15.0672	30.7108	2848.4
25	64	1.67332	1.22874	2.13598	14.9693	30.3499	2841.25
26	64	1.69419	1.22394	2.14288	14.8737	30.0004	2834.27
27	64	1.71448	1.21928	2.14949	14.7835	29.6688	2827.58
28	64	1.7355	1.21445	2.15655	14.6831	29.3187	2820.45
29	64	1.75682	1.20954	2.16383	14.5775	28.962	2813.12
30	64	1.77783	1.20471	2.17097	14.4736	28.6155	2805.93
31	64	1.79674	1.20036	2.17732	14.3824	28.3109	2799.55
32	64	1.80191	1.19917	2.17957	14.3414	28.2037	2797.3
33	64	1.8099	1.19733	2.18277	14.2867	28.052	2794.09
34	64	1.82046	1.1949	2.18676	14.2214	27.8635	2790.09
35	64	1.83246	1.19213	2.1909	14.1595	27.6694	2785.95
36	64	1.84744	1.18867	2.19605	14.0826	27.4298	2780.8
37	64	1.8654	1.18452	2.20219	13.9914	27.1469	2774.68
38	64	1.88616	1.17972	2.2092	13.8879	26.8268	2767.69
39	64	1.90979	1.17425	2.21714	13.7714	26.4692	2759.8
40	64	1.93667	1.16802	2.22619	13.6375	26.0667	2750.83
41	64	1.96747	1.16087	2.23674	13.4777	25.6047	2740.39
42	64	2.00317	1.15256	2.24945	13.2768	25.0586	2727.86
43	64	2.0492	1.1418	2.26697	12.9811	24.3236	2710.65
44	64	2.11014	1.12745	2.29112	12.5568	23.3445	2687.07
45	64	2.15806	1.11607	2.30838	12.2725	22.668	2670.33
46	64	2.21703	1.10195	2.33093	11.8798	21.8123	2648.57
47	64	2.2697	1.08923	2.34991	11.5606	21.1163	2630.37
48	64	2.33098	1.0743	2.37291	11.158	20.3013	2608.45
49	64	2.38919	1.05997	2.39391	10.7972	19.5841	2588.59
50	64	2.45425	1.04378	2.41797	10.3721	18.7923	2565.97
51	64	2.51835	1.02763	2.44102	9.96805	18.0631	2544.47
52	64	2.58823	1.00981	2.46647	9.5131	17.2898	2520.91
53	64	2.65868	0.991583	2.49161	9.06384	16.5577	2497.83
54	64	2.73435	0.971718	2.51874	8.57178	15.8019	2473.14
55	64	2.81179	0.951062	2.54599	8.07611	15.0769	2448.57
56	64	2.89425	0.928686	2.57495	7.54194	14.342	2422.7
57	64	2.97951	0.905129	2.60436	6.99632	13.6322	2396.7
58	64	3.0699	0.879661	2.6353	6.41461	12.923	2369.63
59	64	3.16402	0.852589	2.66687	5.81519	12.237	2342.31
60	64	3.26365	0.823299	2.69981	5.18038	11.5598	2314.13
61	64	3.36795	0.791909	2.73347	4.5226	10.9066	2285.69
62	64	3.47835	0.757859	2.7683	3.82896	10.2695	2256.63
63	64	3.59446	0.721101	2.80374	3.10791	9.65946	2227.44
64	64	3.71746	0.68107	2.83998	2.35021	9.07348	2198
65	64	3.84732	0.637558	2.87639	1.56235	8.52078	2168.82
66	64	3.98511	0.589949	2.91271	0.739333	8.0033	2140.13
67	64	4.12219	0.541175	2.94521	0.0453679	7.56722	2114.78

0	65	1.25928	1.3551	2.00827	16.4842	37.544	2972.7
1	65	1.26926	1.35273	2.01098	16.4583	37.3763	2969.87
2	65	1.28681	1.34857	2.0157	16.4142	37.0861	2964.95
3	65	1.30497	1.34427	2.02077	16.3624	36.7765	2959.67
4	65	1.32284	1.34005	2.02567	16.3143	36.4796	2954.58
5	65	1.34151	1.33565	2.03103	16.2561	36.1572	2949
6	65	1.35963	1.33139	2.03606	16.2049	35.8568	2943.78
7	65	1.37853	1.32696	2.04153	16.1441	35.5327	2938.1
8	65	1.39749	1.32253	2.04704	16.0826	35.2095	2932.4
9	65	1.41634	1.31812	2.05248	16.0223	34.8929	2926.77
10	65	1.43596	1.31355	2.05836	15.9525	34.5536	2920.7
11	65	1.45512	1.30909	2.06397	15.8882	34.2325	2914.91
12	65	1.47462	1.30456	2.06978	15.8194	33.9028	2908.92
13	65	1.4948	1.29987	2.07598	15.742	33.5544	2902.54
14	65	1.51434	1.29535	2.08182	15.6722	33.2294	2896.54
15	65	1.53428	1.29073	2.08789	15.5969	32.8943	2890.3
16	65	1.55486	1.28598	2.09434	15.5133	32.5418	2883.69
17	65	1.57503	1.28132	2.10057	15.4342	32.2052	2877.32
18	65	1.59514	1.27668	2.10678	15.3549	31.8725	2870.98
19	65	1.61596	1.27188	2.11341	15.2662	31.5208	2864.21
20	65	1.63702	1.26703	2.12019	15.1739	31.1648	2857.3
21	65	1.657	1.26243	2.12639	15.0933	30.8426	2851
22	65	1.67788	1.25763	2.13311	15.001	30.4965	2844.17
23	65	1.6992	1.25272	2.14012	14.9022	30.14	2837.07
24	65	1.72021	1.24789	2.14697	14.8059	29.7948	2830.13
25	65	1.74063	1.24319	2.15354	14.7148	29.4674	2823.48
26	65	1.76179	1.23833	2.16056	14.6137	29.1215	2816.41
27	65	1.78326	1.23338	2.16779	14.5073	28.7691	2809.13
28	65	1.80441	1.22851	2.1749	14.4027	28.4268	2801.99
29	65	1.82345	1.22413	2.18121	14.3108	28.126	2795.66
30	65	1.82867	1.22292	2.18344	14.2698	28.0199	2793.41
31	65	1.83673	1.22107	2.18662	14.2149	27.87	2790.23
32	65	1.84738	1.21861	2.1906	14.1494	27.6837	2786.25
33	65	1.85946	1.21581	2.19471	14.0871	27.4919	2782.14
34	65	1.87455	1.21232	2.19983	14.0097	27.2552	2777.03
35	65	1.89263	1.20814	2.20593	13.9179	26.9757	2770.95
36	65	1.91353	1.20329	2.2129	13.8137	26.6594	2764.01
37	65	1.93732	1.19778	2.22079	13.6963	26.3061	2756.18
38	65	1.96438	1.19149	2.22978	13.5615	25.9084	2747.27
39	65	1.99539	1.18428	2.24027	13.4008	25.4518	2736.9
40	65	2.03135	1.17589	2.2529	13.1989	24.9121	2724.46
41	65	2.07776	1.16501	2.27032	12.9023	24.1855	2707.37
42	65	2.13923	1.15048	2.29433	12.4771	23.2172	2683.95
43	65	2.1875	1.13898	2.31148	12.1917	22.5484	2667.32
44	65	2.24696	1.1247	2.33389	11.7981	21.7021	2645.72
45	65	2.30004	1.11183	2.35275	11.4778	21.0138	2627.65
46	65	2.36182	1.09672	2.37561	11.0743	20.2076	2605.89
47	65	2.42047	1.08222	2.39647	10.7124	19.4982	2586.17
48	65	2.48604	1.06583	2.42038	10.2864	18.7148	2563.72
49	65	2.55063	1.04949	2.44327	9.88145	17.9933	2542.38
50	65	2.62106	1.03144	2.46855	9.42567	17.2281	2519
51	65	2.69205	1.01299	2.49352	8.97555	16.5035	2496.09
52	65	2.76831	0.992866	2.52045	8.48277	15.7554	2471.6
53	65	2.84633	0.971946	2.54749	7.9864	15.0378	2447.22
54	65	2.92943	0.949279	2.57624	7.45168	14.3102	2421.56
55	65	3.01532	0.925416	2.60541	6.90559	13.6075	2395.77
56	65	3.1064	0.899615	2.63609	6.32361	12.9053	2368.93
57	65	3.20122	0.87219	2.66739	5.72408	12.2259	2341.86
58	65	3.30157	0.842518	2.70004	5.08946	11.5553	2313.94
59	65	3.40663	0.810722	2.73337	4.43217	10.9084	2285.77
60	65	3.51782	0.776232	2.76784	3.73949	10.2776	2257
61	65	3.63474	0.739005	2.8029	3.01998	9.67357	2228.13
62	65	3.75859	0.69847	2.8387	2.26467	9.09359	2199.03
63	65	3.88934	0.654422	2.87462	1.48034	8.54684	2170.23
64	65	4.02803	0.606243	2.91039	0.662562	8.03541	2141.95
65	65	4.12219	0.572625	2.9311	0.237899	7.75356	2125.75

0	66	1.3157	1.37173	2.0219	16.3506	36.7075	2958.49
1	66	1.32858	1.36869	2.02546	16.3134	36.492	2954.79
2	66	1.34654	1.36445	2.03033	16.2644	36.1989	2949.73
3	66	1.36531	1.36004	2.03566	16.2053	35.8806	2944.19
4	66	1.38353	1.35577	2.04067	16.1531	35.584	2939
5	66	1.40253	1.35132	2.04611	16.0915	35.264	2933.36
6	66	1.4216	1.34686	2.05158	16.029	34.9449	2927.7
7	66	1.44055	1.34244	2.05699	15.9679	34.6322	2922.11
8	66	1.46029	1.33784	2.06283	15.8972	34.2972	2916.08
9	66	1.47956	1.33336	2.06841	15.832	33.9801	2910.33
10	66	1.49918	1.32881	2.07419	15.7623	33.6545	2904.38
11	66	1.51948	1.3241	2.08036	15.6841	33.3104	2898.04
12	66	1.53913	1.31955	2.08616	15.6134	32.9895	2892.08
13	66	1.55918	1.31491	2.0922	15.5372	32.6585	2885.88
14	66	1.5799	1.31013	2.09862	15.4528	32.3103	2879.32
15	66	1.60018	1.30544	2.1048	15.3728	31.9778	2872.99
16	66	1.62041	1.30078	2.11098	15.2927	31.6492	2866.69
17	66	1.64137	1.29595	2.11757	15.2032	31.3018	2859.97
18	66	1.66257	1.29106	2.12431	15.1101	30.9501	2853.11
19	66	1.68267	1.28643	2.13047	15.0287	30.6318	2846.84
20	66	1.70368	1.2816	2.13716	14.9356	30.2899	2840.06
21	66	1.72514	1.27666	2.14412	14.836	29.9377	2833.01
22	66	1.74628	1.27179	2.15094	14.739	29.5967	2826.11
23	66	1.76684	1.26706	2.15748	14.6472	29.2732	2819.52
24	66	1.78814	1.26215	2.16445	14.5453	28.9314	2812.49
25	66	1.80976	1.25717	2.17164	14.4382	28.5832	2805.26
26	66	1.83105	1.25226	2.1787	14.3329	28.2449	2798.16
27	66	1.85021	1.24784	2.18498	14.2404	27.9476	2791.88
28	66	1.85549	1.24662	2.1872	14.1994	27.8427	2789.65
29	66	1.86362	1.24474	2.19037	14.1444	27.6945	2786.48
30	66	1.87435	1.24226	2.19432	14.0786	27.5103	2782.53
31	66	1.88651	1.23944	2.19841	14.0159	27.3208	2778.45
32	66	1.90171	1.23592	2.2035	13.9381	27.0868	2773.37
33	66	1.91991	1.2317	2.20956	13.8457	26.8106	2767.33
34	66	1.94095	1.22682	2.21649	13.7409	26.498	2760.44
35	66	1.9649	1.22125	2.22433	13.6228	26.1487	2752.67
36	66	1.99214	1.21491	2.23327	13.4871	25.7556	2743.82
37	66	2.02337	1.20763	2.2437	13.3255	25.3043	2733.52
38	66	2.05958	1.19915	2.25625	13.1227	24.7707	2721.16
39	66	2.10637	1.18816	2.27357	12.8252	24.0521	2704.19
40	66	2.16837	1.17346	2.29745	12.3993	23.0943	2680.93
41	66	2.217	1.16183	2.31449	12.1129	22.4328	2664.41
42	66	2.27695	1.14739	2.33677	11.7184	21.5956	2642.96
43	66	2.33042	1.13438	2.35552	11.3972	20.9147	2625.02
44	66	2.3927	1.11908	2.37824	10.9928	20.117	2603.4
45	66	2.45179	1.10442	2.39896	10.6301	19.4151	2583.82
46	66	2.51789	1.08783	2.42272	10.2033	18.6398	2561.53
47	66	2.58297	1.07129	2.44546	9.79748	17.9257	2540.35
48	66	2.65395	1.05302	2.47057	9.341	17.1683	2517.14
49	66	2.72548	1.03434	2.49537	8.89016	16.451	2494.4
50	66	2.80233	1.01396	2.52211	8.39679	15.7103	2470.09
51	66	2.88094	0.99278	2.54896	7.89987	14.9998	2445.9
52	66	2.96467	0.969824	2.57749	7.36475	14.2793	2420.44
53	66	3.05121	0.945658	2.60644	6.81834	13.5833	2394.86
54	66	3.14297	0.919527	2.63688	6.23626	12.8878	2368.25
55	66	3.23848	0.891753	2.66791	5.6368	12.2149	2341.41
56	66	3.33958	0.861701	2.70027	5.00254	11.5506	2313.74
57	66	3.4454	0.829502	2.7333	4.34593	10.9098	2285.83
58	66	3.55738	0.794577	2.76743	3.65442	10.285	2257.35
59	66	3.67512	0.756887	2.8021	2.93665	9.68682	2228.78
60	66	3.79984	0.715855	2.83748	2.18393	9.11263	2200.01
61	66	3.93147	0.671278	2.87294	1.40333	8.57164	2171.57
62	66	4.07109	0.622537	2.90818	0.590959	8.06607	2143.68
63	66	4.12219	0.60423	2.91841	0.386441	7.92495	2135.65

0	67	1.37247	1.38831	2.03547	16.2076	35.892	2944.39
1	67	1.38918	1.38438	2.04016	16.1545	35.6138	2939.53
2	67	1.4075	1.38009	2.04514	16.1015	35.3209	2934.37
3	67	1.4266	1.37563	2.05055	16.039	35.0049	2928.77
4	67	1.44577	1.37115	2.05599	15.9757	34.6897	2923.14
5	67	1.46483	1.36671	2.06137	15.9137	34.3809	2917.59
6	67	1.48468	1.36209	2.06718	15.8422	34.0498	2911.6
7	67	1.50406	1.35759	2.07273	15.7761	33.7366	2905.88
8	67	1.52379	1.35301	2.07848	15.7056	33.415	2899.97
9	67	1.54421	1.34828	2.08461	15.6266	33.0751	2893.67
10	67	1.56397	1.34371	2.09038	15.555	32.758	2887.75
11	67	1.58415	1.33904	2.09639	15.4781	32.431	2881.6
12	67	1.60499	1.33423	2.10277	15.3929	32.087	2875.07
13	67	1.62539	1.32952	2.10892	15.3121	31.7585	2868.79
14	67	1.64574	1.32482	2.11506	15.2312	31.4338	2862.53
15	67	1.66683	1.31996	2.12161	15.141	31.0905	2855.85
16	67	1.68817	1.31505	2.12831	15.0471	30.743	2849.04
17	67	1.70839	1.31039	2.13444	14.9649	30.4285	2842.82
18	67	1.72953	1.30552	2.14109	14.8711	30.0906	2836.08
19	67	1.75113	1.30054	2.14802	14.7708	29.7425	2829.07
20	67	1.77241	1.29563	2.1548	14.6731	29.4054	2822.22
21	67	1.7931	1.29087	2.16129	14.5806	29.0857	2815.67
22	67	1.81454	1.28592	2.16823	14.478	28.7479	2808.69
23	67	1.8363	1.2809	2.17538	14.3703	28.4037	2801.5
24	67	1.85774	1.27595	2.1824	14.2643	28.0693	2794.46
25	67	1.87703	1.2715	2.18864	14.1712	27.7754	2788.21
26	67	1.88236	1.27026	2.19085	14.1302	27.6717	2785.99
27	67	1.89055	1.26837	2.194	14.0751	27.5251	2782.85
28	67	1.90137	1.26586	2.19793	14.0091	27.3429	2778.92
29	67	1.91362	1.26302	2.202	13.9461	27.1555	2774.86
30	67	1.92892	1.25947	2.20706	13.8678	26.9242	2769.82
31	67	1.94725	1.25521	2.21309	13.7749	26.6511	2763.83
32	67	1.96843	1.25028	2.21998	13.6695	26.342	2756.98
33	67	1.99253	1.24467	2.22777	13.5507	25.9968	2749.26
34	67	2.01995	1.23827	2.23666	13.4142	25.6081	2740.47
35	67	2.05139	1.23092	2.24702	13.2517	25.1619	2730.24
36	67	2.08787	1.22237	2.25951	13.0481	24.6341	2717.97
37	67	2.13503	1.21125	2.27673	12.7499	23.9232	2701.1
38	67	2.19756	1.19638	2.30047	12.3233	22.9755	2677.99
39	67	2.24655	1.18463	2.31742	12.036	22.3211	2661.59
40	67	2.30699	1.17002	2.33957	11.6408	21.4926	2640.27
41	67	2.36085	1.15687	2.3582	11.3186	20.8189	2622.45
42	67	2.42363	1.1414	2.38079	10.9136	20.0293	2600.99
43	67	2.48317	1.12656	2.40138	10.55	19.3346	2581.54
44	67	2.54978	1.10977	2.42499	10.1225	18.5671	2559.4
45	67	2.61536	1.09304	2.44759	9.71601	17.8602	2538.37
46	67	2.68689	1.07454	2.47254	9.25894	17.1103	2515.33
47	67	2.75896	1.05564	2.49717	8.80749	16.4	2492.75
48	67	2.8364	1.03501	2.52373	8.31367	15.6665	2468.62
49	67	2.91561	1.01357	2.55039	7.81632	14.9627	2444.62
50	67	2.99997	0.990324	2.57872	7.28094	14.249	2419.35
51	67	3.08715	0.965857	2.60745	6.73437	13.5596	2393.98
52	67	3.1796	0.939398	2.63765	6.15232	12.8705	2367.58
53	67	3.27582	0.911277	2.66844	5.55309	12.2039	2340.96
54	67	3.37766	0.880849	2.70052	4.91936	11.5457	2313.53
55	67	3.48424	0.848251	2.73325	4.26359	10.9108	2285.88
56	67	3.59703	0.812895	2.76704	3.57342	10.2918	2257.67
57	67	3.7156	0.774746	2.80136	2.85757	9.6993	2229.39
58	67	3.84118	0.733222	2.83634	2.10762	9.13071	2200.94
59	67	3.97371	0.688124	2.87134	1.3309	8.59529	2172.84
60	67	4.11425	0.63883	2.90607	0.524063	8.09538	2145.34
61	67	4.12219	0.635979	2.9075	0.49604	8.07544	2144.21

0	68	1.4296	1.40483	2.04897	16.0557	35.0971	2930.41
1	68	1.43152	1.40438	2.04948	16.0501	35.067	2929.87
2	68	1.45072	1.39989	2.05486	15.9868	34.7548	2924.31
3	68	1.47	1.3954	2.06028	15.9227	34.4433	2918.72
4	68	1.48916	1.39094	2.06563	15.8599	34.1382	2913.2
5	68	1.50913	1.3863	2.07141	15.7875	33.8111	2907.24
6	68	1.52861	1.38177	2.07693	15.7207	33.5016	2901.57
7	68	1.54845	1.37717	2.08264	15.6494	33.1839	2895.69
8	68	1.569	1.37242	2.08874	15.5696	32.8479	2889.43
9	68	1.58887	1.36782	2.09448	15.4973	32.5346	2883.55
10	68	1.60916	1.36313	2.10045	15.4196	32.2114	2877.44
11	68	1.63013	1.35828	2.1068	15.3336	31.8714	2870.96
12	68	1.65066	1.35354	2.11291	15.2521	31.5467	2864.71
13	68	1.67113	1.34882	2.11902	15.1704	31.2258	2858.49
14	68	1.69235	1.34393	2.12554	15.0795	30.8865	2851.86
15	68	1.71382	1.33898	2.13221	14.9849	30.543	2845.09
16	68	1.73416	1.33429	2.1383	14.902	30.2321	2838.91
17	68	1.75544	1.32938	2.14491	14.8075	29.8981	2832.21
18	68	1.77718	1.32437	2.1518	14.7066	29.554	2825.25
19	68	1.79859	1.31943	2.15854	14.6081	29.2207	2818.44
20	68	1.81941	1.31463	2.165	14.515	28.9047	2811.93
21	68	1.84099	1.30964	2.1719	14.4118	28.5707	2805
22	68	1.8629	1.30458	2.17901	14.3034	28.2303	2797.86
23	68	1.88448	1.29959	2.18599	14.1969	27.8997	2790.86
24	68	1.90389	1.2951	2.1922	14.1032	27.6091	2784.65
25	68	1.90927	1.29385	2.1944	14.0622	27.5064	2782.45
26	68	1.91754	1.29194	2.19753	14.007	27.3614	2779.32
27	68	1.92844	1.28941	2.20144	13.9408	27.1812	2775.42
28	68	1.94078	1.28654	2.20549	13.8775	26.9959	2771.39
29	68	1.95618	1.28296	2.21052	13.7988	26.7671	2766.38
30	68	1.97463	1.27866	2.21652	13.7054	26.497	2760.42
31	68	1.99595	1.27369	2.22337	13.5994	26.1914	2753.62
32	68	2.02021	1.26803	2.23112	13.48	25.8499	2745.95
33	68	2.04781	1.26158	2.23995	13.3428	25.4655	2737.22
34	68	2.07946	1.25416	2.25026	13.1795	25.0241	2727.06
35	68	2.1162	1.24552	2.26267	12.9751	24.502	2714.86
36	68	2.16374	1.23429	2.2798	12.6762	23.7986	2698.1
37	68	2.22679	1.21925	2.30341	12.249	22.8606	2675.14
38	68	2.27615	1.20738	2.32026	11.9608	22.213	2658.84
39	68	2.33707	1.1926	2.34229	11.565	21.3929	2637.66
40	68	2.39134	1.17931	2.36081	11.2421	20.7261	2619.96
41	68	2.45461	1.16365	2.38327	10.8364	19.9444	2598.64
42	68	2.51459	1.14865	2.40374	10.4721	19.2566	2579.32
43	68	2.58173	1.13166	2.42721	10.0441	18.4967	2557.34
44	68	2.64779	1.11474	2.44966	9.63691	17.7967	2536.45
45	68	2.71988	1.09602	2.47445	9.17937	17.0539	2513.56
46	68	2.79249	1.07689	2.49893	8.72742	16.3504	2491.15
47	68	2.87052	1.05601	2.52532	8.23325	15.6238	2467.19
48	68	2.95032	1.03431	2.5518	7.7356	14.9266	2443.36
49	68	3.03533	1.01078	2.57993	7.20007	14.2195	2418.28
50	68	3.12316	0.986013	2.60845	6.65346	13.5364	2393.1
51	68	3.21629	0.959229	2.63842	6.07159	12.8535	2366.91
52	68	3.31322	0.930763	2.66896	5.47271	12.1929	2340.51
53	68	3.4158	0.899963	2.70077	4.83965	11.5406	2313.31
54	68	3.52316	0.866968	2.73321	4.18489	10.9115	2285.9
55	68	3.63675	0.831186	2.76669	3.49619	10.2981	2257.96
56	68	3.75616	0.792583	2.80066	2.78241	9.71106	2229.96
57	68	3.88262	0.750573	2.83525	2.03538	9.1479	2201.82
58	68	4.01605	0.704959	2.86982	1.26268	8.61787	2174.05
59	68	4.12219	0.66757	2.89551	0.661618	8.2442	2153.66

0	69	1.48707	1.42128	2.06244	15.8941	34.3196	2916.48
1	69	1.49429	1.4196	2.06445	15.8699	34.2054	2914.42
2	69	1.51355	1.41512	2.06976	15.8064	33.9038	2908.94
3	69	1.53363	1.41046	2.07552	15.7333	33.5805	2903.02
4	69	1.55322	1.40591	2.081	15.6657	33.2746	2897.37
5	69	1.57317	1.40129	2.08669	15.5936	32.9605	2891.54
6	69	1.59384	1.3965	2.09275	15.5131	32.6284	2885.32
7	69	1.61382	1.39188	2.09846	15.44	32.3187	2879.47
8	69	1.63423	1.38716	2.1044	15.3616	31.9993	2873.4
9	69	1.65533	1.38229	2.11071	15.2749	31.6631	2866.96
10	69	1.67598	1.37752	2.1168	15.1927	31.3421	2860.75
11	69	1.69657	1.37277	2.12287	15.1104	31.0249	2854.57
